tokenSymbol,hash,datetime,action,transfer_from,transfer_to,amount,from,total_deposits,total_withdraws,total_deposit_interest,total_borrows,total_repayments,total_borrow_interest,wallet,wallet_name,pool,chain,category
amUSDC,0x8f3cb263eed51415bc6edad1caa6a0d85c2cfdf6006786cafc789f1a1b53d604,2021-05-26 21:42:05,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,5011400.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,5011400.0,0.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0xfab86d21b45242ee0c1c5ebba71b14a4f1841023710d405b27e15d583fbab138,2021-05-27 16:07:43,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,271906.500511,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,5283306.500511,0.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x0bc3a36d6828965b288c6c94719e3d6f31e3ecb27cac0b85eb7cb43b03719218,2021-05-27 16:43:29,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1750000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,7033306.500511,0.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x2c5f3317886faf8fdb06ea5091dbb74844d6ad32f0dfc2e4b41723782e884346,2021-05-28 08:40:49,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1700000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,7033306.500511,1700000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0xda0e2cf1ccfdc31386f41eb5a17f9a9593306683d22b4b300a0cc25270f4a736,2021-05-28 14:43:26,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,3723262.228619,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,1700000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x8f14000910288e98aeaf5fb5db83bacde7b69c83073fd1fd47909d00f9dbbf4e,2021-06-05 00:08:26,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,2000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,3700000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0xd1bd0709d2e71730a0822e3d07f6494c3b7abab35fc14c67897249f229bde887,2021-06-05 19:07:51,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,4700000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x240a9318ffb34e87acc6e3b6f8d21fcf3b90123de4a481e03c7b2e9371a8c085,2021-06-06 23:09:22,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,5700000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0xcc969c983cf1fde867f7d6529d28bb685998a6de404fc122cf2f72bd4fb43c41,2021-06-08 16:13:01,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,3000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,8700000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0xd8052e0751ece29ffd4405cccc435c8aad078730eaa23600fd39a7c601948f58,2021-06-09 11:14:52,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,675700.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,9375700.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x3036751f724d66ffa56be44670a829cb17ff7ed226e35cd634e6af2c27c0122d,2021-06-12 18:51:23,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,100000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,9475700.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x36b1c9bef7c01bdc3747218ba0a28543afcc221999150624d5beebd0d84bd874,2021-06-12 18:59:29,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,100000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,9575700.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x3226763f21f9bda1c668cb6660319e451ab053508fa3e1b5a24dbf4254105b40,2021-06-14 00:18:32,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,50000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,9625700.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x08a266b9df993c83fcb117761cfab4751a5574537e033982512d261e4166e776,2021-06-17 10:49:14,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1130868.7291299999,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,10756568.72913,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x08a266b9df993c83fcb117761cfab4751a5574537e033982512d261e4166e776,2021-06-17 10:49:14,repay_interest,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,5301.731104000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,10761870.460234,5301.731104000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x3b93650008622a6d9b198908db9e98fb3e89e237b13e718380deff4664f2693e,2021-08-15 21:30:26,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1077.194355,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10757645.923485,10761870.460234,5301.731104000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0xf5f5a07df1bf13c032c85382073b88d390b832f404569301f16b9ceda4135a8e,2021-08-20 15:27:14,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,107.899828,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10757753.823313,10761870.460234,5301.731104000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x6a49f7e35bfd9fd67b1de7030383a8b4d48fc004ba6523dd39f8f349aaba55a0,2021-08-30 09:06:48,repay_interest,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1186.464462,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10757753.823313,10763056.924696,6488.195566000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDC,0x08a266b9df993c83fcb117761cfab4751a5574537e033982512d261e4166e776-dummy,2021-06-17 10:49:14,dummy_income,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,5301.731104000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10756568.72913,10761870.460234,5301.731104000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,2
amUSDC,0x6a49f7e35bfd9fd67b1de7030383a8b4d48fc004ba6523dd39f8f349aaba55a0-dummy,2021-08-30 09:06:48,dummy_income,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1186.464462,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,10757753.823313,10763056.924696,6488.195566000239,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,2
amUSDT,0x5e6aa6425760597d18bb63155c2f8ca967cb757a8da6191055b1fbb967caf4e6,2021-07-27 12:32:35,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,300000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,300000.0,0.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDT,0xb84f8a9abd97d05fa35766e5cfe4721749689e06cf705029294938a6e322a3bb,2021-08-11 17:21:41,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,300000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,300000.0,300000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDT,0xb84f8a9abd97d05fa35766e5cfe4721749689e06cf705029294938a6e322a3bb,2021-08-11 17:21:41,repay_interest,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,687.4560889999848,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,300000.0,300687.456089,687.4560889999848,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amUSDT,0xb84f8a9abd97d05fa35766e5cfe4721749689e06cf705029294938a6e322a3bb-dummy,2021-08-11 17:21:41,dummy_income,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,687.4560889999848,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,300000.0,300687.456089,687.4560889999848,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,2
amWBTC,0xa6a5782ffae7be5ececbddba754b4eef32c81c4c10d7f46659a1a0b019f1e922,2021-05-26 00:12:29,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,35.9479,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,35.9479,0.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amWBTC,0x63bbc3ed3128dbd5ee435f80c1e9855eb30e88469c37ccc7e0ceda03298bf615,2021-06-19 21:08:51,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,35.9479,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,35.9479,35.9479,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amWBTC,0x63bbc3ed3128dbd5ee435f80c1e9855eb30e88469c37ccc7e0ceda03298bf615,2021-06-19 21:08:51,repay_interest,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,0.04484682000000362,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,35.9479,35.99274682,0.04484682000000362,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
amWBTC,0x63bbc3ed3128dbd5ee435f80c1e9855eb30e88469c37ccc7e0ceda03298bf615-dummy,2021-06-19 21:08:51,dummy_income,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0.04484682000000362,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,35.9479,35.99274682,0.04484682000000362,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,2
variableDebtmUSDT,0xbc577a6c57226e9c032ec5cd1f83a1d95cb3811549ef44a1a44ef439401f1b84,2021-05-27 16:50:09,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,0.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0xc458a7dffce6c57730383548a22ff3e1f13f7ffff16ecfce594b8b3266f8e26a,2021-05-28 10:27:11,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,100.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,100.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x76ea434176a017de0f48758893c45da8bfbcb24098f0c0608e87547f99f22ce4,2021-05-29 11:55:45,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,500.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,600.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0xe2f9e394728a54cf13ba5a6a20088bc5f966d7d0d3b018e58cc008678fdc1f12,2021-06-02 13:58:20,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,2750.644714,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,3350.644714,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x836fb4175a0b6a958d858065138b10d6ba1d64addfd85fa52d3d47ece8e8f1db,2021-06-04 15:31:32,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,6194.056833,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,9544.701547,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x194aa2f8dd458133da7b5c00d8cfc54c7d92bd2c0721dfbab3e4dc6d08ab0805,2021-06-05 12:18:43,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,2194.409789,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,11739.111336,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x3ce6fd7a6b6474f905463fb33505ac33d6600d28f97dea6760ffb6c8fa13f91d,2021-06-06 12:27:06,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,2724.4739,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,14463.585235999999,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x7d85a403a9bcbf524265468e1f42e07ab2ee2711efa99eebfc15c1e60ff95c76,2021-06-07 02:31:34,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1292.054741,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,15755.639976999999,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x523388ac1f2b62d059f496e07bd35a1e4bc7aa7c918849ff8e169e07243922b5,2021-06-07 14:23:54,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1391.839257,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,17147.479234,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0xd2d0452de27a9ec7b7c27f3ac7d4f7dc1e0faf6a6ab5e359ba01d1cd43245fa9,2021-06-08 11:04:25,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,2038.772433,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,19186.251666999997,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x2eada679e351b0c5b3201d195cc467ba98b8b88f971744ff56fefac3ef3fc2db,2021-06-17 10:56:08,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,980813.748333,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,1000000.0,0.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x2eada679e351b0c5b3201d195cc467ba98b8b88f971744ff56fefac3ef3fc2db,2021-06-17 10:56:08,repay_interest,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,1002851.953328,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x9adf136564491cb3a67696ced08b8c1a265565a1ac8725e93110f7858c766317,2021-07-27 12:31:05,borrow,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,300000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1300000.0,1002851.953328,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x45bc3fb3c0b95987247bae181e83390a17c242b953b7155b5c3e3465e0b94cf1,2021-08-02 00:55:43,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,1538.679978,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1300000.0,1004390.633306,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0xf86dfd4473e6b42f2b92d8e24da8b83e2169d2dd08614b0d122721712342c4f9,2021-08-09 17:38:00,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,3543.378293,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1300000.0,1007934.0115990001,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0xab8e833cbe346274813764921602ba0dd5f1daf124d5177bc9076f9f6367df33,2021-08-11 17:22:13,repay_principal,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,294917.94172899984,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1300000.0,1302851.953328,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0xab8e833cbe346274813764921602ba0dd5f1daf124d5177bc9076f9f6367df33,2021-08-11 17:22:13,repay_interest,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0x0000000000000000000000000000000000000000,838.9466020001564,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1300000.0,1303690.89993,3690.8999300001888,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,1
variableDebtmUSDT,0x2eada679e351b0c5b3201d195cc467ba98b8b88f971744ff56fefac3ef3fc2db-dummy,2021-06-17 10:56:08,dummy_income,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1000000.0,1002851.953328,2851.9533280000323,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,2
variableDebtmUSDT,0xab8e833cbe346274813764921602ba0dd5f1daf124d5177bc9076f9f6367df33-dummy,2021-08-11 17:22:13,dummy_income,0x0000000000000000000000000000000000000000,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,838.9466020001564,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,,,,1300000.0,1303690.89993,3690.8999300001888,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf,polygon,2
MATIC,0x12fc4272e55eb4ba4e673c70f05f165f47260d71259edc40a3a500b064a05a69,2021-05-26 23:23:39,deposit,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,1000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1000000.0,0.0,0.0,,,,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,polygon,0
MATIC,0x50388e87ead0ca1aa8d7f3ecec04a6d30f100a8aadbe343288a868ecca58008b,2021-05-27 15:03:17,withdraw_principal,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1000000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1000000.0,1000000.0,0.0,,,,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,polygon,0
MATIC,0x50388e87ead0ca1aa8d7f3ecec04a6d30f100a8aadbe343288a868ecca58008b,2021-05-27 15:03:17,withdraw_interest,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,41.69508701842278,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1000000.0,1000041.6950870184,41.69508701842278,,,,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,polygon,0
MATIC,0xc469d04db26be2f1837399f30c011acb6a0c9b826159cfe1f3ad0e010ce120cf,2021-05-31 15:18:24,deposit,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,4000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1004000.0,1000041.6950870184,41.69508701842278,,,,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,polygon,0
MATIC,0xad5c9312d06ec2bb1c5cf999bc6a359bfa4afd42b78604a70a5cbef33ed17075,2021-06-01 11:44:16,deposit,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,1000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1005000.0,1000041.6950870184,41.69508701842278,,,,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,polygon,0
MATIC,0x0584ef263f3619a44be835c41a30575b8af92c8dd829fcd3e8608d53a9c1ee27,2021-06-05 00:07:28,deposit,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,500000.0,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,1505000.0,1000041.6950870184,41.69508701842278,,,,0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7,RP_HRDWLT,0xbeadf48d62acc944a06eeae0a9054a90e5a7dc97,polygon,0
